"","X","slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread","is.token","eth.based"
"4416",4416,"ethereum","ETH","Ethereum","2016-10-09",3,12.22,12.36,11.98,12.05,7208480,1022264082,0.1842,0.38,FALSE,FALSE
"4417",4417,"ethereum","ETH","Ethereum","2016-10-10",3,12.06,12.06,11.62,11.76,10809200,997363895,0.3182,0.44,FALSE,FALSE
"4418",4418,"ethereum","ETH","Ethereum","2016-10-11",3,11.76,12.16,11.75,11.79,11727700,1000308761,0.0976,0.41,FALSE,FALSE
"4419",4419,"ethereum","ETH","Ethereum","2016-10-12",3,11.78,12.07,11.71,11.93,9694640,1013248317,0.6111,0.36,FALSE,FALSE
"4420",4420,"ethereum","ETH","Ethereum","2016-10-13",3,11.91,12.13,11.78,11.96,8665190,1016169767,0.5143,0.35,FALSE,FALSE
"4421",4421,"ethereum","ETH","Ethereum","2016-10-14",3,11.99,12.07,11.9,11.94,4333510,1014456176,0.2353,0.17,FALSE,FALSE
"4422",4422,"ethereum","ETH","Ethereum","2016-10-15",3,11.94,12,11.78,11.98,4991840,1018682988,0.9091,0.22,FALSE,FALSE
"4423",4423,"ethereum","ETH","Ethereum","2016-10-16",3,11.98,12.01,11.93,11.95,3617280,1016373308,0.25,0.08,FALSE,FALSE
"4424",4424,"ethereum","ETH","Ethereum","2016-10-17",3,11.96,12.03,11.86,12.01,5724440,1021302744,0.8824,0.17,FALSE,FALSE
"4425",4425,"ethereum","ETH","Ethereum","2016-10-18",3,12,12.93,12,12.59,18864200,1071362741,0.6344,0.93,FALSE,FALSE
"4426",4426,"ethereum","ETH","Ethereum","2016-10-19",3,12.59,12.62,11.91,12.02,10576200,1023599502,0.1549,0.71,FALSE,FALSE
"4427",4427,"ethereum","ETH","Ethereum","2016-10-20",3,12.05,12.29,12,12.1,8170760,1030522234,0.3448,0.29,FALSE,FALSE
"4428",4428,"ethereum","ETH","Ethereum","2016-10-21",3,12.13,12.21,12.02,12.18,5676920,1037420190,0.8421,0.19,FALSE,FALSE
"4429",4429,"ethereum","ETH","Ethereum","2016-10-22",3,12.18,12.19,11.95,12.07,7583820,1028949804,0.5,0.24,FALSE,FALSE
"4430",4430,"ethereum","ETH","Ethereum","2016-10-23",3,12.13,12.14,11.94,12.04,5774660,1026301229,0.5,0.2,FALSE,FALSE
"4431",4431,"ethereum","ETH","Ethereum","2016-10-24",3,12.04,12.1,11.91,11.97,5739690,1020971991,0.3158,0.19,FALSE,FALSE
"4432",4432,"ethereum","ETH","Ethereum","2016-10-25",3,11.97,11.99,11.15,11.41,19316000,973991742,0.3095,0.84,FALSE,FALSE
"4433",4433,"ethereum","ETH","Ethereum","2016-10-26",3,11.38,11.66,11.38,11.53,10221800,984429110,0.5357,0.28,FALSE,FALSE
"4434",4434,"ethereum","ETH","Ethereum","2016-10-27",3,11.53,11.61,11.26,11.5,13255400,982033774,0.6857,0.35,FALSE,FALSE
"4435",4435,"ethereum","ETH","Ethereum","2016-10-28",3,11.47,11.58,10.95,11.09,13971500,946972469,0.2222,0.63,FALSE,FALSE
"4436",4436,"ethereum","ETH","Ethereum","2016-10-29",3,11.1,11.2,9.56,10.44,27070400,892565736,0.5366,1.64,FALSE,FALSE
"4437",4437,"ethereum","ETH","Ethereum","2016-10-30",3,10.43,11.45,10.29,11.18,16694900,956007454,0.7672,1.16,FALSE,FALSE
"4438",4438,"ethereum","ETH","Ethereum","2016-10-31",3,11.23,11.5,10.94,11,13393900,940578264,0.1071,0.56,FALSE,FALSE
"4439",4439,"ethereum","ETH","Ethereum","2016-11-01",3,10.96,11.18,10.3,10.77,22901300,921057444,0.5341,0.88,FALSE,FALSE
"4440",4440,"ethereum","ETH","Ethereum","2016-11-02",3,10.77,11.16,10.69,10.75,11691700,920236997,0.1277,0.47,FALSE,FALSE
"4441",4441,"ethereum","ETH","Ethereum","2016-11-03",3,10.8,11.11,10.76,10.8,15228600,924716659,0.1143,0.35,FALSE,FALSE
"4442",4442,"ethereum","ETH","Ethereum","2016-11-04",3,10.82,11.12,10.82,11.09,9958040,949862035,0.9,0.3,FALSE,FALSE
"4443",4443,"ethereum","ETH","Ethereum","2016-11-05",3,11.09,11.24,10.88,11,5502670,942653972,0.3333,0.36,FALSE,FALSE
"4444",4444,"ethereum","ETH","Ethereum","2016-11-06",3,10.99,11.25,10.85,10.87,5688710,931947467,0.05,0.4,FALSE,FALSE
"4445",4445,"ethereum","ETH","Ethereum","2016-11-07",3,10.9,10.96,10.78,10.81,5992480,926761430,0.1667,0.18,FALSE,FALSE
"4446",4446,"ethereum","ETH","Ethereum","2016-11-08",3,10.85,10.92,10.74,10.83,6258150,929246807,0.5,0.18,FALSE,FALSE
"4447",4447,"ethereum","ETH","Ethereum","2016-11-09",3,10.82,10.83,10.22,10.66,14606600,914292103,0.7213,0.61,FALSE,FALSE
"4448",4448,"ethereum","ETH","Ethereum","2016-11-10",3,10.67,10.68,10.51,10.52,4253980,903380024,0.0588,0.17,FALSE,FALSE
"4449",4449,"ethereum","ETH","Ethereum","2016-11-11",3,10.51,10.57,10.26,10.29,6056300,883565427,0.0968,0.31,FALSE,FALSE
"4450",4450,"ethereum","ETH","Ethereum","2016-11-12",3,10.29,10.34,9.7,9.88,10052500,848509382,0.2813,0.64,FALSE,FALSE
"4451",4451,"ethereum","ETH","Ethereum","2016-11-13",3,9.89,10.41,9.84,10.1,8227770,868038290,0.4561,0.57,FALSE,FALSE
"4452",4452,"ethereum","ETH","Ethereum","2016-11-14",3,10.1,10.16,9.96,9.97,3573250,856753361,0.05,0.2,FALSE,FALSE
"4453",4453,"ethereum","ETH","Ethereum","2016-11-15",3,9.97,10.32,9.85,10.22,6557550,878653067,0.7872,0.47,FALSE,FALSE
"4454",4454,"ethereum","ETH","Ethereum","2016-11-16",3,10.22,10.33,9.93,10.06,9533550,865349966,0.325,0.4,FALSE,FALSE
"4455",4455,"ethereum","ETH","Ethereum","2016-11-17",3,10.06,10.19,9.92,9.99,6984700,859814328,0.2593,0.27,FALSE,FALSE
"4456",4456,"ethereum","ETH","Ethereum","2016-11-18",3,9.99,10.01,9.48,9.48,10816100,815806832,0,0.53,FALSE,FALSE
"4457",4457,"ethereum","ETH","Ethereum","2016-11-19",3,9.48,9.75,9.48,9.66,5186540,832183861,0.6667,0.27,FALSE,FALSE
"4458",4458,"ethereum","ETH","Ethereum","2016-11-20",3,9.66,9.71,9.52,9.58,5173420,825305262,0.3158,0.19,FALSE,FALSE
"4459",4459,"ethereum","ETH","Ethereum","2016-11-21",3,9.58,9.64,9.54,9.62,3663210,829190391,0.8,0.1,FALSE,FALSE
"4460",4460,"ethereum","ETH","Ethereum","2016-11-22",3,9.63,10.24,9.59,9.91,11284400,854053528,0.4923,0.65,FALSE,FALSE
"4461",4461,"ethereum","ETH","Ethereum","2016-11-23",3,9.92,9.96,9.76,9.84,4812310,849020680,0.4,0.2,FALSE,FALSE
"4462",4462,"ethereum","ETH","Ethereum","2016-11-24",3,9.85,9.85,8.93,9.23,15987800,796538442,0.3261,0.92,FALSE,FALSE
"4463",4463,"ethereum","ETH","Ethereum","2016-11-25",3,9.23,9.75,9.21,9.4,7669720,811553949,0.3519,0.54,FALSE,FALSE
"4464",4464,"ethereum","ETH","Ethereum","2016-11-26",3,9.42,9.5,9.31,9.33,3505990,805474198,0.1053,0.19,FALSE,FALSE
"4465",4465,"ethereum","ETH","Ethereum","2016-11-27",3,9.31,9.33,8.78,9,8707660,777313922,0.4,0.55,FALSE,FALSE
"4466",4466,"ethereum","ETH","Ethereum","2016-11-28",3,9,9.01,8.72,8.72,6046890,753971438,0,0.29,FALSE,FALSE
"4467",4467,"ethereum","ETH","Ethereum","2016-11-29",3,8.73,8.74,7.88,8.17,17000400,706651179,0.3372,0.86,FALSE,FALSE
"4468",4468,"ethereum","ETH","Ethereum","2016-11-30",3,8.16,8.75,8.16,8.59,10626600,742664775,0.7288,0.59,FALSE,FALSE
"4469",4469,"ethereum","ETH","Ethereum","2016-12-01",3,8.6,8.65,8.36,8.45,5882340,731254342,0.3103,0.29,FALSE,FALSE
"4470",4470,"ethereum","ETH","Ethereum","2016-12-02",3,8.46,8.46,7.42,7.76,18579800,671587252,0.3269,1.04,FALSE,FALSE
"4471",4471,"ethereum","ETH","Ethereum","2016-12-03",3,7.77,8.15,7.67,7.92,12112100,685808136,0.5208,0.48,FALSE,FALSE
"4472",4472,"ethereum","ETH","Ethereum","2016-12-04",3,7.9,7.95,7.44,7.44,8450790,644685715,0,0.51,FALSE,FALSE
"4473",4473,"ethereum","ETH","Ethereum","2016-12-05",3,7.41,7.64,6.66,6.82,17344500,591026579,0.1633,0.98,FALSE,FALSE
"4474",4474,"ethereum","ETH","Ethereum","2016-12-06",3,6.8,7.92,5.98,7.87,50671200,682013454,0.9742,1.94,FALSE,FALSE
"4475",4475,"ethereum","ETH","Ethereum","2016-12-07",3,7.89,8.54,7.33,8.38,22229600,726702380,0.8678,1.21,FALSE,FALSE
"4476",4476,"ethereum","ETH","Ethereum","2016-12-08",3,8.38,8.86,8.23,8.23,16042700,713877391,0,0.63,FALSE,FALSE
"4477",4477,"ethereum","ETH","Ethereum","2016-12-09",3,8.17,8.67,8.05,8.45,12916300,732836297,0.6452,0.62,FALSE,FALSE
"4478",4478,"ethereum","ETH","Ethereum","2016-12-10",3,8.44,8.53,8.02,8.13,8108370,705254561,0.2157,0.51,FALSE,FALSE
"4479",4479,"ethereum","ETH","Ethereum","2016-12-11",3,8.13,8.27,8.1,8.19,5545500,711457159,0.5294,0.17,FALSE,FALSE
"4480",4480,"ethereum","ETH","Ethereum","2016-12-12",3,8.19,8.61,8.17,8.52,9119700,740255866,0.7955,0.44,FALSE,FALSE
"4481",4481,"ethereum","ETH","Ethereum","2016-12-13",3,8.52,8.53,8.35,8.42,4486190,731892846,0.3889,0.18,FALSE,FALSE
"4482",4482,"ethereum","ETH","Ethereum","2016-12-14",3,8.45,8.52,8.25,8.27,7337220,718460239,0.0741,0.27,FALSE,FALSE
"4483",4483,"ethereum","ETH","Ethereum","2016-12-15",3,8.24,8.24,7.72,7.83,13184400,680740349,0.2115,0.52,FALSE,FALSE
"4484",4484,"ethereum","ETH","Ethereum","2016-12-16",3,7.86,7.93,7.8,7.86,5178610,683575806,0.4615,0.13,FALSE,FALSE
"4485",4485,"ethereum","ETH","Ethereum","2016-12-17",3,7.86,7.9,7.52,7.88,8502620,685426528,0.9474,0.38,FALSE,FALSE
"4486",4486,"ethereum","ETH","Ethereum","2016-12-18",3,7.86,7.93,7.72,7.87,5890020,684696555,0.7143,0.21,FALSE,FALSE
"4487",4487,"ethereum","ETH","Ethereum","2016-12-19",3,7.87,7.87,7.63,7.64,5894760,665654987,0.0417,0.24,FALSE,FALSE
"4488",4488,"ethereum","ETH","Ethereum","2016-12-20",3,7.63,7.75,7.57,7.66,6313550,667309961,0.5,0.18,FALSE,FALSE
"4489",4489,"ethereum","ETH","Ethereum","2016-12-21",3,7.66,7.94,7.66,7.91,9393550,689718972,0.8929,0.28,FALSE,FALSE
"4490",4490,"ethereum","ETH","Ethereum","2016-12-22",3,7.9,7.91,7.5,7.59,16376700,661247899,0.2195,0.41,FALSE,FALSE
"4491",4491,"ethereum","ETH","Ethereum","2016-12-23",3,7.58,7.69,7.16,7.17,19613100,624956487,0.0189,0.53,FALSE,FALSE
"4492",4492,"ethereum","ETH","Ethereum","2016-12-24",3,7.15,7.41,7.15,7.27,7626020,633871896,0.4615,0.26,FALSE,FALSE
"4493",4493,"ethereum","ETH","Ethereum","2016-12-25",3,7.26,7.34,7.14,7.18,8671840,626189631,0.2,0.2,FALSE,FALSE
"4494",4494,"ethereum","ETH","Ethereum","2016-12-26",3,7.13,7.33,7.05,7.27,5836810,635060699,0.7857,0.28,FALSE,FALSE
"4495",4495,"ethereum","ETH","Ethereum","2016-12-27",3,7.28,7.32,7.09,7.17,8778610,626268701,0.3478,0.23,FALSE,FALSE
"4496",4496,"ethereum","ETH","Ethereum","2016-12-28",3,7.15,7.62,7.08,7.52,17453300,657011884,0.8148,0.54,FALSE,FALSE
"4497",4497,"ethereum","ETH","Ethereum","2016-12-29",3,7.54,8.53,7.54,8.28,27543800,724028107,0.7475,0.99,FALSE,FALSE
"4498",4498,"ethereum","ETH","Ethereum","2016-12-30",3,8.29,8.47,8.05,8.16,13909900,713433620,0.2619,0.42,FALSE,FALSE
"4499",4499,"ethereum","ETH","Ethereum","2016-12-31",3,8.15,8.16,7.91,7.97,9066800,696993600,0.24,0.25,FALSE,FALSE
"4500",4500,"ethereum","ETH","Ethereum","2017-01-01",3,7.98,8.47,7.98,8.17,14731700,715049208,0.3878,0.49,FALSE,FALSE
"4501",4501,"ethereum","ETH","Ethereum","2017-01-02",3,8.17,8.44,8.05,8.38,14579600,733331654,0.8462,0.39,FALSE,FALSE
"4502",4502,"ethereum","ETH","Ethereum","2017-01-03",3,8.37,10,8.32,9.73,33625200,851512055,0.8393,1.68,FALSE,FALSE
"4503",4503,"ethereum","ETH","Ethereum","2017-01-04",3,9.71,11.28,9.56,11.25,41051200,985515893,0.9826,1.72,FALSE,FALSE
"4504",4504,"ethereum","ETH","Ethereum","2017-01-05",3,11.29,11.89,9.4,10.25,41557400,898497892,0.3414,2.49,FALSE,FALSE
"4505",4505,"ethereum","ETH","Ethereum","2017-01-06",3,10.29,10.63,9.63,10.25,29471800,898845928,0.62,1,FALSE,FALSE
"4506",4506,"ethereum","ETH","Ethereum","2017-01-07",3,10.24,10.28,9.59,9.87,23153600,865194523,0.4058,0.69,FALSE,FALSE
"4507",4507,"ethereum","ETH","Ethereum","2017-01-08",3,9.87,10.39,9.83,10.29,16676600,902576769,0.8214,0.56,FALSE,FALSE
"4508",4508,"ethereum","ETH","Ethereum","2017-01-09",3,10.31,10.78,10.14,10.33,25718300,906044584,0.2969,0.64,FALSE,FALSE
"4509",4509,"ethereum","ETH","Ethereum","2017-01-10",3,10.37,10.69,10.29,10.55,10879700,926031183,0.65,0.4,FALSE,FALSE
"4510",4510,"ethereum","ETH","Ethereum","2017-01-11",3,10.54,10.66,9.46,9.72,26823500,853319722,0.2167,1.2,FALSE,FALSE
"4511",4511,"ethereum","ETH","Ethereum","2017-01-12",3,9.72,10.08,9.18,9.86,30453800,866237622,0.7556,0.9,FALSE,FALSE
"4512",4512,"ethereum","ETH","Ethereum","2017-01-13",3,9.83,9.85,9.51,9.77,25066600,858481082,0.7647,0.34,FALSE,FALSE
"4513",4513,"ethereum","ETH","Ethereum","2017-01-14",3,9.79,9.89,9.44,9.65,20085800,847990590,0.4667,0.45,FALSE,FALSE
"4514",4514,"ethereum","ETH","Ethereum","2017-01-15",3,9.83,10,9.6,9.9,14837900,870948977,0.75,0.4,FALSE,FALSE
"4515",4515,"ethereum","ETH","Ethereum","2017-01-16",3,9.88,9.93,9.58,9.64,14937400,847706513,0.1714,0.35,FALSE,FALSE
"4516",4516,"ethereum","ETH","Ethereum","2017-01-17",3,9.64,10.61,9.54,10.3,18391900,906597925,0.7103,1.07,FALSE,FALSE
"4517",4517,"ethereum","ETH","Ethereum","2017-01-18",3,10.3,10.52,9.94,10.23,10788200,900365728,0.5,0.58,FALSE,FALSE
"4518",4518,"ethereum","ETH","Ethereum","2017-01-19",3,10.24,10.44,10.18,10.4,8347550,915611849,0.8462,0.26,FALSE,FALSE
"4519",4519,"ethereum","ETH","Ethereum","2017-01-20",3,10.39,10.76,10.35,10.6,10992800,933854252,0.6098,0.41,FALSE,FALSE
"4520",4520,"ethereum","ETH","Ethereum","2017-01-21",3,10.6,10.98,10.58,10.91,11937600,961383820,0.825,0.4,FALSE,FALSE
"4521",4521,"ethereum","ETH","Ethereum","2017-01-22",3,10.91,10.97,10.58,10.7,8678620,943567856,0.3077,0.39,FALSE,FALSE
"4522",4522,"ethereum","ETH","Ethereum","2017-01-23",3,10.71,10.84,10.67,10.82,7267210,954275900,0.8824,0.17,FALSE,FALSE
"4523",4523,"ethereum","ETH","Ethereum","2017-01-24",3,10.73,10.77,10.57,10.63,8327330,938004330,0.3,0.2,FALSE,FALSE
"4524",4524,"ethereum","ETH","Ethereum","2017-01-25",3,10.62,10.62,10.48,10.57,6751450,932866678,0.6429,0.14,FALSE,FALSE
"4525",4525,"ethereum","ETH","Ethereum","2017-01-26",3,10.57,10.67,10.51,10.59,8465020,934844928,0.5,0.16,FALSE,FALSE
"4526",4526,"ethereum","ETH","Ethereum","2017-01-27",3,10.58,10.61,10.44,10.54,7189170,930599699,0.5882,0.17,FALSE,FALSE
"4527",4527,"ethereum","ETH","Ethereum","2017-01-28",3,10.54,10.58,10.43,10.56,6580700,933378690,0.8667,0.15,FALSE,FALSE
"4528",4528,"ethereum","ETH","Ethereum","2017-01-29",3,10.56,10.57,10.45,10.48,4689950,926548657,0.25,0.12,FALSE,FALSE
"4529",4529,"ethereum","ETH","Ethereum","2017-01-30",3,10.49,10.71,10.47,10.57,8042180,934593362,0.4167,0.24,FALSE,FALSE
"4530",4530,"ethereum","ETH","Ethereum","2017-01-31",3,10.56,10.75,10.55,10.73,11648700,948748952,0.9,0.2,FALSE,FALSE
"4531",4531,"ethereum","ETH","Ethereum","2017-02-01",3,10.74,10.85,10.56,10.73,12852200,949491718,0.5862,0.29,FALSE,FALSE
"4532",4532,"ethereum","ETH","Ethereum","2017-02-02",3,10.74,10.89,10.55,10.82,10172500,957731836,0.7941,0.34,FALSE,FALSE
"4533",4533,"ethereum","ETH","Ethereum","2017-02-03",3,10.81,11.11,10.76,11.11,12897800,984019776,1,0.35,FALSE,FALSE
"4534",4534,"ethereum","ETH","Ethereum","2017-02-04",3,11.13,11.5,11.13,11.43,14139500,1012625893,0.8108,0.37,FALSE,FALSE
"4535",4535,"ethereum","ETH","Ethereum","2017-02-05",3,11.44,11.49,11.32,11.35,5942960,1005855021,0.1765,0.17,FALSE,FALSE
"4536",4536,"ethereum","ETH","Ethereum","2017-02-06",3,11.35,11.48,11.34,11.39,5695440,1009440330,0.3571,0.14,FALSE,FALSE
"4537",4537,"ethereum","ETH","Ethereum","2017-02-07",3,11.43,11.61,11.41,11.52,7629640,1020961130,0.55,0.2,FALSE,FALSE
"4538",4538,"ethereum","ETH","Ethereum","2017-02-08",3,11.54,11.63,11.24,11.43,9688630,1013867331,0.4872,0.39,FALSE,FALSE
"4539",4539,"ethereum","ETH","Ethereum","2017-02-09",3,11.44,11.6,10.67,11.03,18400300,978825690,0.3871,0.93,FALSE,FALSE
"4540",4540,"ethereum","ETH","Ethereum","2017-02-10",3,11.05,11.34,10.78,11.28,11914200,1001069228,0.8929,0.56,FALSE,FALSE
"4541",4541,"ethereum","ETH","Ethereum","2017-02-11",3,11.29,11.43,11.24,11.35,7544520,1007694076,0.5789,0.19,FALSE,FALSE
"4542",4542,"ethereum","ETH","Ethereum","2017-02-12",3,11.35,11.4,11.3,11.4,6264900,1012466457,1,0.1,FALSE,FALSE
"4543",4543,"ethereum","ETH","Ethereum","2017-02-13",3,11.38,11.39,11.17,11.27,7216520,1001304093,0.4545,0.22,FALSE,FALSE
"4544",4544,"ethereum","ETH","Ethereum","2017-02-14",3,11.29,13.33,11.29,13.03,42911500,1157709435,0.8529,2.04,FALSE,FALSE
"4545",4545,"ethereum","ETH","Ethereum","2017-02-15",3,13.04,13.04,12.64,12.92,18464700,1148742628,0.7,0.4,FALSE,FALSE
"4546",4546,"ethereum","ETH","Ethereum","2017-02-16",3,12.92,12.92,12.54,12.9,38002600,1147726668,0.9474,0.38,FALSE,FALSE
"4547",4547,"ethereum","ETH","Ethereum","2017-02-17",3,12.9,12.91,12.66,12.68,11636500,1127915204,0.08,0.25,FALSE,FALSE
"4548",4548,"ethereum","ETH","Ethereum","2017-02-18",3,12.71,12.83,12.68,12.81,9370010,1140211197,0.8667,0.15,FALSE,FALSE
"4549",4549,"ethereum","ETH","Ethereum","2017-02-19",3,12.82,12.87,12.71,12.76,7799740,1136008890,0.3125,0.16,FALSE,FALSE
"4550",4550,"ethereum","ETH","Ethereum","2017-02-20",3,12.77,12.9,12.43,12.43,12994400,1107158285,0,0.47,FALSE,FALSE
"4551",4551,"ethereum","ETH","Ethereum","2017-02-21",3,12.34,12.77,12.21,12.67,15183300,1128781640,0.8214,0.56,FALSE,FALSE
"4552",4552,"ethereum","ETH","Ethereum","2017-02-22",3,12.69,12.76,12.55,12.6,10360900,1123050433,0.2381,0.21,FALSE,FALSE
"4553",4553,"ethereum","ETH","Ethereum","2017-02-23",3,12.6,13.21,12.56,13.12,14522300,1169783161,0.8615,0.65,FALSE,FALSE
"4554",4554,"ethereum","ETH","Ethereum","2017-02-24",3,13.13,13.23,12.88,13.07,19574400,1165715765,0.5429,0.35,FALSE,FALSE
"4555",4555,"ethereum","ETH","Ethereum","2017-02-25",3,13.06,13.72,12.98,13.55,18533900,1208911983,0.7703,0.74,FALSE,FALSE
"4556",4556,"ethereum","ETH","Ethereum","2017-02-26",3,13.52,14.54,13.4,14.52,20307500,1296040794,0.9825,1.14,FALSE,FALSE
"4557",4557,"ethereum","ETH","Ethereum","2017-02-27",3,14.51,15.68,14.27,15.4,31667000,1374757041,0.8014,1.41,FALSE,FALSE
"4558",4558,"ethereum","ETH","Ethereum","2017-02-28",3,15.45,16.06,15.12,15.82,65478900,1412825288,0.7447,0.94,FALSE,FALSE
"4559",4559,"ethereum","ETH","Ethereum","2017-03-01",3,15.85,17.37,15.56,17.35,44927500,1550251865,0.989,1.81,FALSE,FALSE
"4560",4560,"ethereum","ETH","Ethereum","2017-03-02",3,17.36,19.35,16.95,19.03,83627104,1701011948,0.8667,2.4,FALSE,FALSE
"4561",4561,"ethereum","ETH","Ethereum","2017-03-03",3,19.04,20.67,18.41,19.46,95863400,1739949803,0.4646,2.26,FALSE,FALSE
"4562",4562,"ethereum","ETH","Ethereum","2017-03-04",3,19.52,20.06,18.62,18.62,27341900,1665411583,0,1.44,FALSE,FALSE
"4563",4563,"ethereum","ETH","Ethereum","2017-03-05",3,18.5,19.42,18.23,19.3,26816300,1727148626,0.8992,1.19,FALSE,FALSE
"4564",4564,"ethereum","ETH","Ethereum","2017-03-06",3,19.28,20.1,19.11,19.61,32432700,1754907794,0.5051,0.99,FALSE,FALSE
"4565",4565,"ethereum","ETH","Ethereum","2017-03-07",3,19.58,19.63,18.64,18.89,37972200,1691307055,0.2525,0.99,FALSE,FALSE
"4566",4566,"ethereum","ETH","Ethereum","2017-03-08",3,18.88,18.88,16.65,16.65,44304600,1491498830,0,2.23,FALSE,FALSE
"4567",4567,"ethereum","ETH","Ethereum","2017-03-09",3,16.64,17.87,16.37,17.75,31418400,1590879625,0.92,1.5,FALSE,FALSE
"4568",4568,"ethereum","ETH","Ethereum","2017-03-10",3,17.74,19.66,17.68,19.33,87506800,1732837145,0.8333,1.98,FALSE,FALSE
"4569",4569,"ethereum","ETH","Ethereum","2017-03-11",3,19.37,21.59,19.01,21.47,69150096,1925342939,0.9535,2.58,FALSE,FALSE
"4570",4570,"ethereum","ETH","Ethereum","2017-03-12",3,21.46,23.44,21.38,23.44,74628896,2102276260,1,2.06,FALSE,FALSE
"4571",4571,"ethereum","ETH","Ethereum","2017-03-13",3,23.5,30.6,23.5,28.59,255488000,2565583285,0.7169,7.1,FALSE,FALSE
"4572",4572,"ethereum","ETH","Ethereum","2017-03-14",3,28.57,29.93,27.32,28.65,101797000,2572014998,0.5096,2.61,FALSE,FALSE
"4573",4573,"ethereum","ETH","Ethereum","2017-03-15",3,28.65,35.06,28.43,35.06,170344000,3147689118,1,6.63,FALSE,FALSE
"4574",4574,"ethereum","ETH","Ethereum","2017-03-16",3,35.36,47.17,35.36,46.35,454417984,4162873752,0.9306,11.81,FALSE,FALSE
"4575",4575,"ethereum","ETH","Ethereum","2017-03-17",3,45.93,55.11,38.21,46.83,497534016,4207676009,0.5101,16.9,FALSE,FALSE
"4576",4576,"ethereum","ETH","Ethereum","2017-03-18",3,46.87,46.87,31.7,34.16,262180000,3070500515,0.1622,15.17,FALSE,FALSE
"4577",4577,"ethereum","ETH","Ethereum","2017-03-19",3,35.53,47,35.34,44.74,239430000,4022867100,0.8062,11.66,FALSE,FALSE
"4578",4578,"ethereum","ETH","Ethereum","2017-03-20",3,44.83,46.23,42.44,43.39,154700992,3902862599,0.2507,3.79,FALSE,FALSE
"4579",4579,"ethereum","ETH","Ethereum","2017-03-21",3,43.51,44.26,42.37,43.15,91265400,3882154700,0.4127,1.89,FALSE,FALSE
"4580",4580,"ethereum","ETH","Ethereum","2017-03-22",3,43.12,43.52,39.69,42.34,113952000,3811229796,0.6919,3.83,FALSE,FALSE
"4581",4581,"ethereum","ETH","Ethereum","2017-03-23",3,42.57,44.75,41.3,43.68,100724000,3932863932,0.6899,3.45,FALSE,FALSE
"4582",4582,"ethereum","ETH","Ethereum","2017-03-24",3,43.64,54.14,43.21,53.11,297046016,4783511280,0.9058,10.93,FALSE,FALSE
"4583",4583,"ethereum","ETH","Ethereum","2017-03-25",3,53.58,53.58,48.31,51.25,223059008,4617794703,0.5579,5.27,FALSE,FALSE
"4584",4584,"ethereum","ETH","Ethereum","2017-03-26",3,50.77,51.8,49.28,50.52,106859000,4553738462,0.4921,2.52,FALSE,FALSE
"4585",4585,"ethereum","ETH","Ethereum","2017-03-27",3,51.31,52.46,48.93,49.67,118978000,4478238274,0.2096,3.53,FALSE,FALSE
"4586",4586,"ethereum","ETH","Ethereum","2017-03-28",3,49.71,50.96,49.15,50.77,97745296,4579693493,0.895,1.81,FALSE,FALSE
"4587",4587,"ethereum","ETH","Ethereum","2017-03-29",3,50.57,53.87,50.55,53.13,144998000,4793424049,0.7771,3.32,FALSE,FALSE
"4588",4588,"ethereum","ETH","Ethereum","2017-03-30",3,53.12,53.31,51.87,52.21,86885696,4711996588,0.2361,1.44,FALSE,FALSE
"4589",4589,"ethereum","ETH","Ethereum","2017-03-31",3,51.75,51.77,47.38,50.04,151416000,4517835716,0.6059,4.39,FALSE,FALSE
"4590",4590,"ethereum","ETH","Ethereum","2017-04-01",3,50.03,51.93,48.88,50.7,92461904,4579187936,0.5967,3.05,FALSE,FALSE
"4591",4591,"ethereum","ETH","Ethereum","2017-04-02",3,50.74,51.27,45.43,48.75,134604000,4404475423,0.5685,5.84,FALSE,FALSE
"4592",4592,"ethereum","ETH","Ethereum","2017-04-03",3,48.82,48.82,43.41,44.36,190512992,4009009196,0.1756,5.41,FALSE,FALSE
"4593",4593,"ethereum","ETH","Ethereum","2017-04-04",3,43.92,45.74,41.72,44.64,157568000,4036201194,0.7264,4.02,FALSE,FALSE
"4594",4594,"ethereum","ETH","Ethereum","2017-04-05",3,44.66,47.84,44.54,45.3,119733000,4097477788,0.2303,3.3,FALSE,FALSE
"4595",4595,"ethereum","ETH","Ethereum","2017-04-06",3,45.22,45.64,40.9,43.24,147120000,3912317959,0.4937,4.74,FALSE,FALSE
"4596",4596,"ethereum","ETH","Ethereum","2017-04-07",3,42.87,44.04,41.65,42.16,81474704,3815963046,0.2134,2.39,FALSE,FALSE
"4597",4597,"ethereum","ETH","Ethereum","2017-04-08",3,41.8,45.21,41.73,44.31,74138800,4011422381,0.7414,3.48,FALSE,FALSE
"4598",4598,"ethereum","ETH","Ethereum","2017-04-09",3,44.28,44.49,42.89,43.27,55143000,3918563431,0.2375,1.6,FALSE,FALSE
"4599",4599,"ethereum","ETH","Ethereum","2017-04-10",3,43.28,44.14,42.42,43.44,44061500,3935103268,0.593,1.72,FALSE,FALSE
"4600",4600,"ethereum","ETH","Ethereum","2017-04-11",3,43.5,44.25,43.3,43.41,38303300,3933886291,0.1158,0.95,FALSE,FALSE
"4601",4601,"ethereum","ETH","Ethereum","2017-04-12",3,43.46,47.23,43.11,46.29,88045696,4196302994,0.7718,4.12,FALSE,FALSE
